"symbol";"companyname";"primaryexchange";"calculationprice";"open";"opentime";"close";"closetime";"high";"low";"latestprice";"latestsource";"latesttime";"latestupdate";"latestvolume";"iexrealtimeprice";"iexrealtimesize";"iexlastupdated";"delayedprice";"delayedpricetime";"extendedprice";"extendedchange";"extendedchangepercent";"extendedpricetime";"previousclose";"previousvolume";"changed";"changepercent";"volume";"iexmarketpercent";"iexvolume";"avgtotalvolume";"iexbidprice";"iexbidsize";"iexaskprice";"iexasksize";"marketcap";"peratio";"week52high";"week52low";"ytdchange";"lasttradetime";"isusmarketopen";"type";"runtimestamp"
"AMCR";"Amcor Plc";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;10.59;"Close";"January 31, 2020";1580504407372.0;0.0;10.585;2.0;1580504395233.0;0.0;0.0;0.0;0.0;0.0;0.0;10.83;5651861.0;-0.24;-0.02216;0.0;0.009251758272259204;462390.0;6122356.0;0.0;0.0;0.0;0.0;17157282600.0;18.51;11.77;9.18;-0.003345000000000001;1580504407371.0;"false";"mostActive";1580509802580.0
"AAPL";"Apple, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;309.36;"IEX price";"3:59:59 PM";1580504399005.0;0.0;309.36;100.0;1580504399005.0;0.0;0.0;0.0;0.0;0.0;0.0;323.87;31685808.0;-14.51;-0.0448;0.0;0.014575958918513798;724565.0;33146924.0;0.0;0.0;0.0;0.0;1353598492800.0;24.25;327.85;164.56;0.033509000000000004;1580504400859.0;"false";"mostActive";1580509802580.0
"SKT";"Tanger Factory Outlet Centers, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;14.63;"Close";"January 31, 2020";1580504510325.0;0.0;14.625;100.0;1580504397108.0;0.0;0.0;0.0;0.0;0.0;0.0;15.29;3764800.0;-0.66;-0.04317;0.0;0.008744152251121549;427363.0;5165500.0;0.0;0.0;0.0;0.0;1359024590.0;15.76;23.08;13.61;0.035109;1580504399608.0;"false";"mostActive";1580509802580.0
"T";"AT&T, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;37.62;"Close";"January 31, 2020";1580504669702.0;0.0;37.62;98.0;1580504397407.0;0.0;0.0;0.0;0.0;0.0;0.0;37.43;50680306.0;0.19;0.00508;0.0;0.03067083423140016;1262061.0;31615405.0;0.0;0.0;0.0;0.0;274814100000.0;19.78;39.7;28.92;-0.031719;1580504399986.0;"false";"mostActive";1580509802580.0
"MSFT";"Microsoft Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;170.19;"IEX price";"3:59:56 PM";1580504396981.0;0.0;170.19;100.0;1580504396981.0;0.0;0.0;0.0;0.0;0.0;0.0;172.78;51597470.0;-2.59;-0.01499;0.0;0.026771576316949822;966291.0;24883584.0;0.0;0.0;0.0;0.0;1298347173900.0;29.35;174.05;102.35;0.06071699999999999;1580504400623.0;"false";"mostActive";1580509802580.0
"XOM";"Exxon Mobil Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;62.12;"Close";"January 31, 2020";1580504695522.0;0.0;62.105;24.0;1580504393717.0;0.0;0.0;0.0;0.0;0.0;0.0;64.79;18544663.0;-2.67;-0.04121;0.0;0.02435260250861907;834993.0;15493647.0;0.0;0.0;0.0;0.0;262836553200.0;18.1;83.49;62.12;-0.127388;1580504399940.0;"false";"mostActive";1580509802580.0
"PFE";"Pfizer Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;37.24;"Close";"January 31, 2020";1580504658878.0;0.0;37.235;7.0;1580504395003.0;0.0;0.0;0.0;0.0;0.0;0.0;37.07;30660865.0;0.17;0.00459;0.0;0.023932417348359606;769459.0;22294492.0;0.0;0.0;0.0;0.0;206090628800.0;12.76;44.56;33.97;-0.04829700000000001;1580504399962.0;"false";"mostActive";1580509802580.0
"F";"Ford Motor Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;8.98;"Close";"February 3, 2020";1580763817893.0;0.0;8.98;2.0;1580763596286.0;0.0;0.0;0.0;0.0;0.0;0.0;8.82;59813731.0;0.16;0.01814;0.0;0.017436917892776245;1244591.0;48385631.0;0.0;0.0;0.0;0.0;35606149000.0;21.82;10.56;8.16;-0.03246;1580763599994.0;"false";"mostActive";1580769002487.0
"GE";"General Electric Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;12.26;"Close";"February 3, 2020";1580763638217.0;0.0;12.26;300.0;1580763597876.0;0.0;0.0;0.0;0.0;0.0;0.0;12.45;77984002.0;-0.19;-0.01526;0.0;0.01963195277008835;988039.0;65117349.0;0.0;0.0;0.0;0.0;107073323000.0;537.72;13.0;7.65;0.09334;1580763638177.0;"false";"mostActive";1580769002488.0
"BAC";"Bank of America Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;32.97;"Close";"February 3, 2020";1580763605356.0;0.0;32.95;800.0;1580763594130.0;0.0;0.0;0.0;0.0;0.0;0.0;32.83;54845277.0;0.14;0.00426;0.0;0.022996783445809355;1114873.0;45945809.0;0.0;0.0;0.0;0.0;291327865500.0;11.91;35.72;26.21;-0.06704;1580763605327.0;"false";"mostActive";1580769002488.0
"TSLA";"Tesla, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;780.8;"IEX price";"4:27:00 PM";1580765220239.0;0.0;780.8;400.0;1580765220239.0;0.0;0.0;0.0;0.0;0.0;0.0;650.57;15719266.0;130.23;0.20018;0.0;0.019143445502618383;899387.0;17313835.0;0.0;0.0;0.0;0.0;140735296000.0;-164.01;780.8;176.99;0.73278;1580763600632.0;"false";"mostActive";1580769002488.0
"AMD";"Advanced Micro Devices, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;48.03;"IEX price";"3:59:46 PM";1580763586237.0;0.0;48.03;150.0;1580763586237.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;60322431.0;1.03;0.02191;0.0;0.014516577668528227;681013.0;56275258.0;0.0;0.0;0.0;0.0;53487648900.0;156.91;52.81;21.04;0.024909999999999998;1580763600317.0;"false";"mostActive";1580769002488.0
"LPT";"Liberty Property Trust";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;61.95;"Close";"February 3, 2020";1580763722857.0;0.0;61.95;100.0;1580763596907.0;0.0;0.0;0.0;0.0;0.0;0.0;62.65;1295650.0;-0.7;-0.01117;0.0;0.005268808044350454;229338.0;1149129.0;0.0;0.0;0.0;0.0;9763196100.0;21.64;65.38;45.77;0.03073;1580763599994.0;"false";"mostActive";1580769002488.0
"AAPL";"Apple, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;308.68;"IEX price";"3:59:50 PM";1580763590893.0;0.0;308.68;1.0;1580763590893.0;0.0;0.0;0.0;0.0;0.0;0.0;309.51;49897096.0;-0.83;-0.00268;0.0;0.011040755317331404;479375.0;35395719.0;0.0;0.0;0.0;0.0;1350623166400.0;24.2;327.85;165.93;0.04212;1580763601468.0;"false";"mostActive";1580769002488.0
"T";"AT&T, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;36.96;"Close";"February 3, 2020";1580763839949.0;0.0;36.95;190.0;1580763597152.0;0.0;0.0;0.0;0.0;0.0;0.0;37.62;41160013.0;-0.66;-0.01754;0.0;0.022544657484364045;919264.0;32732938.0;0.0;0.0;0.0;0.0;268144800000.0;19.43;39.7;28.92;-0.05684;1580763599994.0;"false";"mostActive";1580769002488.0
"GILD";"Gilead Sciences, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;66.38;"IEX price";"3:59:57 PM";1580763597592.0;0.0;66.38;200.0;1580763597592.0;0.0;0.0;0.0;0.0;0.0;0.0;63.2;11416828.0;3.18;0.05032;0.0;0.025906261935116002;919856.0;8963816.0;0.0;0.0;0.0;0.0;83980657000.0;31.44;70.5;60.89;0.014719999999999997;1580763600518.0;"false";"mostActive";1580769002488.0
"ON";"ON Semiconductor Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;19.91;"IEX price";"3:59:49 PM";1580763589861.0;0.0;19.91;100.0;1580763589861.0;0.0;0.0;0.0;0.0;0.0;0.0;23.15;7994698.0;-3.24;-0.13996;0.0;0.06543246405353766;2274011.0;5649811.0;0.0;0.0;0.0;0.0;8177475020.0;25.71;25.92;16.65;-0.20456000000000002;1580763600312.0;"false";"mostActive";1580769002488.0
"DAR";"Darling Ingredients, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;27.14;"Close";"February 3, 2020";1580763720794.0;0.0;27.16;100.0;1580763591286.0;0.0;0.0;0.0;0.0;0.0;0.0;27.13;2340079.0;0.01;0.00037;0.0;0.006839778221629427;213169.0;1317748.0;0.0;0.0;0.0;0.0;4443116540.0;40.42;29.57;18.2;-0.03893;1580763599996.0;"false";"mostActive";1580769002488.0
"ON";"ON Semiconductor Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;19.91;"IEX price";"3:59:49 PM";1580763589861.0;0.0;19.91;100.0;1580763589861.0;0.0;0.0;0.0;0.0;0.0;0.0;23.15;7994698.0;-3.24;-0.13996;0.0;0.06543246405353766;2274011.0;5649811.0;0.0;0.0;0.0;0.0;8177475020.0;25.71;25.92;16.65;-0.20456000000000002;1580763600312.0;"false";"volume";1580769002490.0
"TEVA";"Teva Pharmaceutical Industries Ltd.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;11.15;"Close";"February 3, 2020";1580763716401.0;0.0;11.155;186.0;1580763591349.0;0.0;0.0;0.0;0.0;0.0;0.0;10.4;14613818.0;0.75;0.07212;0.0;0.04775539480877462;1350408.0;14763349.0;0.0;0.0;0.0;0.0;12176803500.0;-2.9;20.21;6.07;0.12582;1580763599978.0;"false";"volume";1580769002490.0
